date,amount,income,food,transport,shopping,savings,budget,month,day,is_overspent,category_Bills & Utilities,category_Dining Out,category_Education,category_Entertainment,category_Food & Dining,category_Groceries,category_Healthcare,category_Insurance,category_Investments,category_Rent,category_Shopping,category_Transport,category_Transportation,category_Travel,category_Utilities,payment_method_Cash,payment_method_Credit (Amex),payment_method_Credit (Discover),payment_method_Credit (Mastercard),payment_method_Credit (Visa),payment_method_Credit Card,payment_method_Debit (Mastercard),payment_method_Debit (Prepaid) (Mastercard),payment_method_Debit (Prepaid) (Visa),payment_method_Debit (Visa),payment_method_Debit Card,payment_method_Mobile Wallet,payment_method_Net Banking,payment_method_UPI,day_type_Weekday,day_type_Weekend,cluster
2023-10-20,118047.0,69786.0,33053.16,14165.64,21248.46,25820.82,55828.8,10,20,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0
2023-10-21,117041.0,171078.0,32771.48,14044.92,21067.38,8553.9,136862.4,10,21,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
2023-10-22,60013.0,149445.0,16803.64,7201.56,10802.34,65755.8,119556.0,10,22,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
2023-10-22,85986.0,160283.0,24076.08,10318.32,15477.48,76935.84,128226.4,10,22,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
2023-10-23,141250.0,21511.0,39550.0,16950.0,25425.0,6023.08,17208.8,10,23,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2
2023-10-23,103715.0,101724.0,29040.2,12445.8,18668.7,25431.0,81379.2,10,23,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0
2023-10-25,6259.0,2078.0,299.0,74.0,191.0,0.0,1766.3,10,25,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2023-10-26,31398.0,165528.0,8791.44,3767.76,5651.64,8276.4,132422.4,10,26,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1
2023-10-26,105961.0,170065.0,29669.08,12715.32,19072.98,25509.75,136052.0,10,26,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
2023-10-27,110088.0,30916.0,30824.64,13210.56,19815.84,14839.68,24732.8,10,27,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
2023-10-27,6639.0,2184.0,237.0,174.0,93.0,0.0,1856.4,10,27,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2023-10-28,89558.0,146040.0,25076.24,10746.96,16120.44,26287.2,116832.0,10,28,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
2023-10-30,5910.0,1140.0,308.0,178.0,232.0,0.0,969.0,10,30,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2023-10-30,117286.0,81677.0,32840.08,14074.32,21111.48,19602.48,65341.6,10,30,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
2023-11-01,11184.0,60541.0,3131.52,1342.08,2013.12,4843.28,48432.8,11,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
2023-11-04,41601.0,53084.0,11648.28,4992.12,7488.18,18579.4,42467.2,11,4,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0
2023-11-04,19269.0,148195.0,5395.32,2312.28,3468.42,57796.05,118556.0,11,4,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1
2023-11-04,76985.0,164395.0,21555.8,9238.2,13857.3,47674.55,131516.0,11,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
2023-11-06,2340.83,3598.08,605.22,259.38,244.66,1020.88,3437.93,11,6,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2023-11-06,2062.56,5293.43,599.47,256.92,139.91,2048.83,3186.01,11,6,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2023-11-06,3085.8,4783.39,897.08,384.46,209.08,1133.38,1480.23,11,6,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2023-11-06,2971.53,7085.77,712.61,305.4,374.2,4451.28,3372.32,11,6,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2023-11-06,2429.68,4581.92,745.17,319.36,120.24,459.93,2635.18,11,6,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2023-11-06,6799.0,1672.0,258.0,162.0,135.0,0.0,1421.2,11,6,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2023-11-06,3449.9,3993.72,952.67,408.29,291.19,914.56,3330.02,11,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2023-11-06,2761.58,5169.39,859.86,368.51,121.94,2629.13,3386.44,11,6,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2023-11-06,1739.31,4705.75,534.14,228.92,85.28,1298.05,3156.19,11,6,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2023-11-06,2905.89,5344.28,840.01,360.0,202.35,2483.35,3085.08,11,6,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
2023-11-06,93981.0,170438.0,26314.68,11277.72,16916.58,23861.32,136350.4,11,6,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1
2023-11-06,2085.73,5019.85,473.56,202.96,293.08,1116.63,2802.2,11,6,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2023-11-06,2426.42,2370.23,610.0,261.43,273.42,206.32,3943.01,11,6,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2023-11-06,3025.44,4053.15,844.49,361.92,245.05,1422.28,3306.3,11,6,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2023-11-06,2398.15,3254.2,672.4,288.17,190.8,514.2,2253.54,11,6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2023-11-06,2119.53,3771.22,647.28,277.41,108.06,0.0,2979.76,11,6,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2023-11-06,3323.27,3512.92,888.66,380.86,313.69,938.69,3035.28,11,6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2023-11-06,2625.18,5797.88,918.81,393.78,0.0,1468.47,2497.18,11,6,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2023-11-06,3837.73,4090.06,1099.83,471.36,278.14,543.23,2365.61,11,6,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2023-11-06,2769.29,5045.76,886.6,379.97,94.46,2102.21,3155.78,11,6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2023-11-06,2941.28,3821.93,707.36,303.15,368.1,2023.37,2854.14,11,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2023-11-06,2819.42,4917.63,939.61,402.69,53.92,1335.95,3443.1,11,6,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2023-11-06,2617.22,5061.65,791.13,339.06,142.74,2609.46,1593.19,11,6,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2023-11-06,2577.08,3284.41,689.7,295.59,242.6,472.46,2479.68,11,6,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2023-11-06,2954.39,4760.77,849.15,363.92,211.3,2572.14,2455.71,11,6,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2023-11-06,2265.81,4707.74,647.26,277.4,166.6,1072.95,3333.43,11,6,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2023-11-06,2980.92,3360.3,732.57,313.96,355.14,0.0,3016.99,11,6,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2023-11-06,2293.47,4537.59,686.04,294.02,133.34,1437.32,2650.22,11,6,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2023-11-06,1661.98,4019.7,374.02,160.3,237.34,1267.55,2701.8,11,6,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2023-11-06,1876.95,4878.89,391.79,167.91,303.02,1216.85,2757.33,11,6,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2023-11-06,2311.37,2791.51,525.48,225.21,324.0,0.0,2442.02,11,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2023-11-06,3599.19,4735.73,1206.88,517.23,60.38,3343.37,2826.4,11,6,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2023-11-06,2686.71,5169.94,708.87,303.8,264.55,2430.52,2583.07,11,6,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2023-11-06,1823.01,5105.78,540.29,231.56,111.72,792.86,2546.52,11,6,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2023-11-06,2854.63,3540.81,819.65,351.28,205.11,460.0,2182.71,11,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
